text,kind_effect,task,object,physical_effect,id
"O/a ""Remover"" é um/uma Efeito, que no/na Campo causa Absorção acústica.",Efeito,Remover,Campo,Absorção acústica,75d15521-38ce-438e-a5e4-cf85f6a341e6
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Gás causa Acelerador de fluido eletrostático.",Aplicação,Dobrar,Gás,Acelerador de fluido eletrostático,90b1522b-69e0-4997-9562-84b4532ffae0
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Líquido causa Acelerador de fluido eletrostático.",Aplicação,Dobrar,Líquido,Acelerador de fluido eletrostático,c7166faf-fcc6-4f7f-9761-bcce3acb99a4
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Sólido causa Acelerador de fluido eletrostático.",Aplicação,Esfriar,Sólido,Acelerador de fluido eletrostático,e245267d-b5e3-424c-9581-85425657d27d
"O/a ""Girar"" é um/uma Aplicação, que no/na Gás causa Acelerador de fluido eletrostático.",Aplicação,Girar,Gás,Acelerador de fluido eletrostático,0be8b542-aa1c-4d04-bb20-719acecca63c
"O/a ""Girar"" é um/uma Aplicação, que no/na Líquido causa Acelerador de fluido eletrostático.",Aplicação,Girar,Líquido,Acelerador de fluido eletrostático,9a49e70b-631a-4807-a875-c29601824509
"O/a ""Girar"" é um/uma Aplicação, que no/na Sólido causa Acelerador de fluido eletrostático.",Aplicação,Girar,Sólido,Acelerador de fluido eletrostático,2f209201-9df5-4772-9806-4437ad7abe38
"O/a ""Mover"" é um/uma Aplicação, que no/na Gás causa Acelerador de fluido eletrostático.",Aplicação,Mover,Gás,Acelerador de fluido eletrostático,3bb6942c-6de3-4584-97dc-d6d081655e78
"O/a ""Mover"" é um/uma Aplicação, que no/na Líquido causa Acelerador de fluido eletrostático.",Aplicação,Mover,Líquido,Acelerador de fluido eletrostático,1afd378d-f4b5-42e9-85e0-70090e11327a
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Acelerador de fluido eletrostático.",Aplicação,Mover,Sólido,Acelerador de fluido eletrostático,dec93903-fbfc-40b7-ae6e-37ef7fdf9860
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido dividido causa Acelerômetro.",Aplicação,Detectar,Sólido dividido,Acelerômetro,75877119-399a-47fe-9bca-3707073cc4db
"O/a ""Preservar"" é um/uma Efeito, que no/na Gás causa Acumulador.",Efeito,Preservar,Gás,Acumulador,fe14ceb2-ffd1-4ba2-8aa4-d2e5ed7f36b6
"O/a ""Preservar"" é um/uma Efeito, que no/na Líquido causa Acumulador.",Efeito,Preservar,Líquido,Acumulador,92e0e96a-69fa-4b8d-b3d3-f69c524b8260
"O/a ""Absorver"" é um/uma Aplicação, que no/na Campo causa Acumulador hidráulico.",Aplicação,Absorver,Campo,Acumulador hidráulico,35042017-6b2c-4c89-97db-82164dda0efb
"O/a ""Acumular"" é um/uma Aplicação, que no/na Campo causa Acumulador hidráulico.",Aplicação,Acumular,Campo,Acumulador hidráulico,7a369b2c-d4c8-4436-8103-264a09e5dd35
"O/a ""Acumular"" é um/uma Aplicação, que no/na Gás causa Acumulador hidráulico.",Aplicação,Acumular,Gás,Acumulador hidráulico,744744a0-d22a-4c7c-acf0-7bfdeca1af37
"O/a ""Acumular"" é um/uma Aplicação, que no/na Líquido causa Acumulador hidráulico.",Aplicação,Acumular,Líquido,Acumulador hidráulico,5baaec35-dcc5-49cf-95b5-723651213b9c
"O/a ""Produzir"" é um/uma Aplicação, que no/na Campo causa Acumulador hidráulico.",Aplicação,Produzir,Campo,Acumulador hidráulico,5aae2997-bad9-4eea-8a8d-ac52d186199a
"O/a ""Proteger"" é um/uma Aplicação, que no/na Gás causa Acumulador hidráulico.",Aplicação,Proteger,Gás,Acumulador hidráulico,c7c262f6-7000-44e4-a9ed-0b9fdaf028aa
"O/a ""Proteger"" é um/uma Aplicação, que no/na Líquido causa Acumulador hidráulico.",Aplicação,Proteger,Líquido,Acumulador hidráulico,7ac1fdfa-e162-40e3-8d51-23e7907a128d
"O/a ""Segurar"" é um/uma Aplicação, que no/na Campo causa Acumulador hidráulico.",Aplicação,Segurar,Campo,Acumulador hidráulico,8b3edc02-5b7c-406a-8fe6-f760ff18e392
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Campo causa Acumulador mecânico.",Aplicação,Comprimir,Campo,Acumulador mecânico,07945b04-8ea2-409c-9a62-d43f6b5f4449
"O/a ""Absorver"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Absorver,Campo,Acústica,e3f061ee-66bf-4eee-bfa8-af1196924aec
"O/a ""Apertar"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Apertar,Campo,Acústica,1b9bce56-cc1a-4120-88ed-6a01b2aa75f1
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Comprimir,Campo,Acústica,ce22c785-330f-4561-bde9-9b4a22edecc1
"O/a ""Desmembrar"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Desmembrar,Campo,Acústica,27fb44ba-a1f2-40b2-a57c-9b6fca2b9519
"O/a ""Desmembrar"" é um/uma Aplicação, que no/na Sólido dividido causa Acústica.",Aplicação,Desmembrar,Sólido dividido,Acústica,c39aa8b7-1f8e-4def-a783-b595f1e94826
"O/a ""Destruir"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Destruir,Campo,Acústica,f1dfacf9-33b9-4dbd-9e91-e8a6ad91e1e5
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido dividido causa Acústica.",Aplicação,Detectar,Sólido dividido,Acústica,12ad85d1-2a47-4048-9c1c-1072ea0c9752
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Dobrar,Campo,Acústica,bc2948d3-88ff-4686-998f-ecff8df7b9a2
"O/a ""Expandir"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Expandir,Campo,Acústica,ba3ce6e8-9ed4-417c-9869-fb5c67299860
"O/a ""Extrair"" é um/uma Aplicação, que no/na Gás causa Acústica.",Aplicação,Extrair,Gás,Acústica,cb1864b1-b252-4b88-9a84-204344d3a634
"O/a ""Misturar"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Misturar,Campo,Acústica,831265fd-ef6f-4a73-a1db-17837b505e5e
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido dividido causa Acústica.",Aplicação,Mover,Sólido dividido,Acústica,21e07e24-3f97-4103-a584-06a5bbf8b2e5
"O/a ""Produzir"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Produzir,Campo,Acústica,fe6ace47-654d-4974-ada8-c801fcb3b367
"O/a ""Proteger"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Proteger,Campo,Acústica,a2ab0bd0-6106-469d-b754-d4068a762eb2
"O/a ""Remover"" é um/uma Aplicação, que no/na Campo causa Acústica.",Aplicação,Remover,Campo,Acústica,220abe52-6316-47c3-bd30-bed502f84a69
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido dividido causa Acústica.",Aplicação,Separar,Sólido dividido,Acústica,e821a918-c5ac-4036-829b-5037c78a383a
"O/a ""Vibrar"" é um/uma Aplicação, que no/na Gás causa Acústica.",Aplicação,Vibrar,Gás,Acústica,863849a5-7e12-409a-83d6-63f205f430ac
"O/a ""Vibrar"" é um/uma Aplicação, que no/na Líquido causa Acústica.",Aplicação,Vibrar,Líquido,Acústica,9d28b1d6-da1d-447d-993d-1db57498430b
"O/a ""Vibrar"" é um/uma Aplicação, que no/na Sólido causa Acústica.",Aplicação,Vibrar,Sólido,Acústica,993aab2c-a475-4d8e-b4b8-f3aede749436
"O/a ""Vibrar"" é um/uma Aplicação, que no/na Sólido dividido causa Acústica.",Aplicação,Vibrar,Sólido dividido,Acústica,cd1c8ea8-cd0d-459d-bc1b-8178add66c92
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Acústica-óptica.",Efeito,Absorver,Campo,Acústica-óptica,ce45d687-99ba-42c8-a721-a32057db64ce
"O/a ""Montar"" é um/uma Efeito, que no/na Sólido causa Adesivo.",Efeito,Montar,Sólido,Adesivo,51592154-b475-4e93-a04d-954de631037a
"O/a ""Absorver"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Absorver,Sólido dividido,Adesivo,0c29aecc-4a87-420f-9037-e3c5c963b794
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Acumular,Sólido,Adesivo,516167d8-749f-4f30-8d4a-b2127684cf66
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Acumular,Sólido dividido,Adesivo,62d03441-f933-4972-abba-f76379cff0b9
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Apertar,Sólido,Adesivo,55ceadd2-d7a7-4a76-867f-dd440078983a
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Apertar,Sólido dividido,Adesivo,0c8b72af-a57d-4652-93f8-7fd990aa2945
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Líquido causa Adesivo.",Aplicação,Aquecer,Líquido,Adesivo,a336c0d6-dc6b-410d-9f1c-6022d943a529
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Aquecer,Sólido,Adesivo,94b94a59-4bf9-447e-9ee3-1e551b279bee
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Aquecer,Sólido dividido,Adesivo,6ad56081-c184-4085-a1c6-3516295108e3
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Concentrar,Sólido dividido,Adesivo,e1c33171-5aa9-450a-a616-2a78076ea339
"O/a ""Congelar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Congelar,Sólido dividido,Adesivo,e845725c-302c-4a68-b0e9-f281b851c762
"O/a ""Depositar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Depositar,Sólido,Adesivo,87fc6b56-8652-46d9-84a4-6a2eb7ef3282
"O/a ""Depositar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Depositar,Sólido dividido,Adesivo,b75a6d81-3ad1-4dd0-a8e2-ef7e1bd3fad0
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Detectar,Sólido,Adesivo,5db8c78a-b439-4370-a914-9511030c2920
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Detectar,Sólido dividido,Adesivo,4cbcd555-5943-48fd-917f-85ef99dd0825
"O/a ""Extrair"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Extrair,Sólido dividido,Adesivo,529d6c2e-87f7-4598-b3dc-72162df72f8f
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Juntar,Sólido,Adesivo,e2901ec0-cb63-42c1-856f-88aded3d0aed
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Juntar,Sólido dividido,Adesivo,2566338f-058c-4797-8171-7b1bf66e1ce0
"O/a ""Limpar"" é um/uma Aplicação, que no/na Gás causa Adesivo.",Aplicação,Limpar,Gás,Adesivo,c05ebb42-9a19-44e0-8398-9942c5f69340
"O/a ""Limpar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Limpar,Sólido,Adesivo,05a96e75-96e7-4136-b7c9-9f8f2514824a
"O/a ""Limpar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Limpar,Sólido dividido,Adesivo,1d19299f-3713-4144-bbff-dd75da44468e
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Orientar,Sólido dividido,Adesivo,73b8b9b4-8d75-4481-a2e3-b3bb4feb349e
"O/a ""Proteger"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Proteger,Sólido dividido,Adesivo,56a6085a-df64-4606-8b1b-9ec0d4bf76f9
"O/a ""Purificar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Purificar,Sólido dividido,Adesivo,50f7a89d-61f8-4745-8cfc-14422bd24a13
"O/a ""Remover"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Remover,Sólido dividido,Adesivo,cd074789-a3de-418e-b174-71438404c366
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido causa Adesivo.",Aplicação,Segurar,Sólido,Adesivo,3b915f02-7b99-4e8b-bc53-3d14dc2c2f6f
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Segurar,Sólido dividido,Adesivo,1dc1efbd-1dea-4650-a807-855e68d51196
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido dividido causa Adesivo.",Aplicação,Separar,Sólido dividido,Adesivo,8cbc2dee-0ceb-4a83-bc2c-e71292d1fc70
"O/a ""Apertar"" é um/uma Efeito, que no/na Sólido causa Adição de massa.",Efeito,Apertar,Sólido,Adição de massa,6d70fb1a-dbf3-4ec3-855e-6b80d45138a6
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Adição de massa.",Efeito,Detectar,Gás,Adição de massa,442b1254-f00c-4540-912c-2681d41a20fc
"O/a ""Detectar"" é um/uma Efeito, que no/na Líquido causa Adição de massa.",Efeito,Detectar,Líquido,Adição de massa,8696de4c-b7da-4eaa-835b-7645298eb21b
"O/a ""Dobrar"" é um/uma Efeito, que no/na Gás causa Adição de massa.",Efeito,Dobrar,Gás,Adição de massa,07060a91-9a5e-4261-a72b-2871e3a85ee7
"O/a ""Dobrar"" é um/uma Efeito, que no/na Líquido causa Adição de massa.",Efeito,Dobrar,Líquido,Adição de massa,a52e1e03-b657-43da-bd0e-84af99a603b1
"O/a ""Misturar"" é um/uma Efeito, que no/na Gás causa Adição de massa.",Efeito,Misturar,Gás,Adição de massa,02219002-ff28-4fd7-858c-75c5459d1863
"O/a ""Misturar"" é um/uma Efeito, que no/na Líquido causa Adição de massa.",Efeito,Misturar,Líquido,Adição de massa,82793f2b-8e92-4782-aa83-72c18ed12981
"O/a ""Resistir"" é um/uma Efeito, que no/na Sólido causa Adição de massa.",Efeito,Resistir,Sólido,Adição de massa,c32c7b5b-c221-4d2f-a99d-863a6ef12e75
"O/a ""Acumular"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Acumular,Sólido dividido,Adsorção,edf057ca-f2b3-4276-ac44-c2b678dceb49
"O/a ""Apertar"" é um/uma Efeito, que no/na Campo causa Adsorção.",Efeito,Apertar,Campo,Adsorção,f70169b8-efc2-4bf7-8a6a-2e01e368bf81
"O/a ""Apertar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Apertar,Sólido dividido,Adsorção,aef62073-4fd4-4118-be47-0f85b78ef662
"O/a ""Decompor"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Decompor,Gás,Adsorção,6734a635-791a-4e34-8d30-81d432329038
"O/a ""Decompor"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Decompor,Líquido,Adsorção,ca400664-5d3d-4d2e-82a8-5a5de1270926
"O/a ""Decompor"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Decompor,Sólido,Adsorção,80fb5a51-327d-4cf3-af47-bf4578b86b24
"O/a ""Depositar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Depositar,Sólido,Adsorção,7d780caf-07c4-4095-8dae-0d5d7d82ecca
"O/a ""Depositar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Depositar,Sólido dividido,Adsorção,8eb46d39-c347-4806-802d-031d4b59d604
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Desmembrar,Gás,Adsorção,582c8f5f-a650-4f73-b28c-c59ece4edc9f
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Desmembrar,Líquido,Adsorção,11e59bdb-885a-49ea-97ec-f22e437ac88a
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Desmembrar,Sólido,Adsorção,0a4c3833-412a-4d92-9da0-88e50a5fdca9
"O/a ""Dobrar"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Dobrar,Gás,Adsorção,2b236089-3e9b-4c2f-9f1d-74caa581f319
"O/a ""Esfriar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Esfriar,Sólido dividido,Adsorção,1e832e83-db5a-48f5-847f-669644c2dbeb
"O/a ""Expandir"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Expandir,Sólido,Adsorção,0bfcf15e-dae3-4a12-99a0-13b0e580332e
"O/a ""Extrair"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Extrair,Gás,Adsorção,40783864-2525-4381-a1fc-94d44f0c3a8c
"O/a ""Extrair"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Extrair,Líquido,Adsorção,3eb2b216-a295-4d84-9524-f9f41805cf5e
"O/a ""Extrair"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Extrair,Sólido,Adsorção,aa6a5dc6-17d6-4ffc-bcdb-24a4a92fe798
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Juntar,Sólido,Adsorção,55524bab-d5d8-4a69-962a-ccd085bd68a5
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Juntar,Sólido dividido,Adsorção,1989baed-066d-461d-9d6f-2facb738dc0b
"O/a ""Limpar"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Limpar,Gás,Adsorção,167f61e5-2589-49be-ab07-3cd21b0162f7
"O/a ""Limpar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Limpar,Líquido,Adsorção,2058e742-c27c-4b47-bf02-f31e4ebc97a3
"O/a ""Limpar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Limpar,Sólido,Adsorção,023c51a4-19d8-4a96-8ecd-1ffcf58dc55b
"O/a ""Limpar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Limpar,Sólido dividido,Adsorção,dac0560c-6661-428f-a930-cd337470f8ce
"O/a ""Montar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Montar,Sólido,Adsorção,ddbb485e-0cef-4022-b164-9c197e6e8d4f
"O/a ""Mover"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Mover,Gás,Adsorção,506845e5-8871-43d2-a7c8-19aa32a28249
"O/a ""Mover"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Mover,Líquido,Adsorção,6c790879-3d8f-444a-b63a-7dca29d6ddda
"O/a ""Polir"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Polir,Sólido,Adsorção,6ec46cfa-e600-4c95-b03a-436523c1060d
"O/a ""Preservar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Preservar,Líquido,Adsorção,e3003ad7-300c-4960-8e62-ac00b0bf4add
"O/a ""Preservar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Preservar,Sólido,Adsorção,c6c499cf-d5cc-4444-b671-1895c1ca6c9c
"O/a ""Prevenir"" é um/uma Efeito, que no/na Campo causa Adsorção.",Efeito,Prevenir,Campo,Adsorção,6c29a5b7-63c6-4da7-8f6e-a2778f137bf8
"O/a ""Proteger"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Proteger,Líquido,Adsorção,af66b697-910c-40e7-ac1e-309586eab332
"O/a ""Proteger"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Proteger,Sólido,Adsorção,e362205d-8158-4ef9-84e2-a0a5872e41ae
"O/a ""Purificar"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Purificar,Gás,Adsorção,f8ff6ec0-2165-4310-af0a-74869a9e3a07
"O/a ""Purificar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Purificar,Líquido,Adsorção,91bef506-1563-4cf4-bd77-6363ce52c8a1
"O/a ""Purificar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Purificar,Sólido,Adsorção,bd73ffec-4282-4c73-9dba-86bfb897bbcc
"O/a ""Purificar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Purificar,Sólido dividido,Adsorção,6b20393c-b7ed-40bf-a6b7-d15866f98b28
"O/a ""Remover"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Remover,Gás,Adsorção,07a19e21-b14d-4b0b-a75c-87e3f9331875
"O/a ""Remover"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Remover,Líquido,Adsorção,0d15d175-aa0a-49d5-bc1e-0795753b9ad0
"O/a ""Remover"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Remover,Sólido,Adsorção,d781b50d-0ae6-4e6f-b326-27e2d548fcde
"O/a ""Secar"" é um/uma Efeito, que no/na Gás causa Adsorção.",Efeito,Secar,Gás,Adsorção,383bcecd-e359-4997-8878-81c813b52701
"O/a ""Secar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Secar,Líquido,Adsorção,8aadc772-3ca5-474a-86ce-d254ff435ee0
"O/a ""Secar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Secar,Sólido,Adsorção,e75a2258-c65a-4feb-bdd8-224be8e5fa4e
"O/a ""Secar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Secar,Sólido dividido,Adsorção,1b2ec305-7a4a-47b9-b65c-d2014aef27d6
"O/a ""Segurar"" é um/uma Efeito, que no/na Líquido causa Adsorção.",Efeito,Segurar,Líquido,Adsorção,ec2cd4a8-223b-4f8e-8794-0b15d3015480
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Segurar,Sólido,Adsorção,643d9576-2bdd-4c3c-a978-fd7a59274bd2
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido dividido causa Adsorção.",Efeito,Segurar,Sólido dividido,Adsorção,dce13881-fb88-403b-9591-aafdce340e95
"O/a ""Separar"" é um/uma Efeito, que no/na Sólido causa Adsorção.",Efeito,Separar,Sólido,Adsorção,412fafb1-7b52-47c6-af3e-a89d5d90cfcb
